unit,page,part,language_name,lang_code,text
MAT/MA106-DVDSales,3,3,Albanian,sqi-ALB,"SHITJET E DVD
Numri totali i DVDve të shitura çdo vit në Mbretërinë e Bashkuar nga 2008 në 2014 është paraqitur në grafikun më poshtë.
Vlerat në boshtet horizontale përfaqësojnë numrin e viteve pas 2008. Vendosni kursorin mbi pikat në grafik për të parë koordinatat e asaj pike. Për shembull, pika (0: 252,9) tregon se në 2008 janë shitur 252,9 milionë DVD. Pika (1: 234,6) tregon se në vitin 2009 janë shitur 234,6 milionë DVD, etj.
Një vizë është shtuar në grafik për të modeluar këto pikë të dhënash.
Shitjet e DVD në Mbretërinë e Bashkuar
Numri i DVDve të Shitura(në Milionë)
Numri i Viteve Pas 2008
(0: 252,9)
(1: 234,6)
(2: 210,1)
(3: 191,8)
(4: 162)
(5: 143,4)
(6: 124,9)"
MAT/MA106-DVDSales,3,4,Albanian,sqi-ALB,"Shitjet e DVD  Pyetje 2 / 3
Referohuni ""Shitjes së DVD"" në të djathtë. Duke përdorur tastet numerike, shtypni përgjigjen tuaj ndaj pyetjes.
Ekuacioni i vijës është d = 254 – 22n, ku d është numri i DVDve të shitura (në milionë) dhe n është numri i viteve pas 2008.
Nëse trendi i shitjeve vazhdon, në cilin vit numri i DVDve të shitura do të jetë më pak se 1 milion në bazë të modelit.
Përgjigja:"
MAT/MA106-DVDSales,3,5,Albanian,sqi-ALB,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA106-DVDSales,1,1,Arabic,ara-ARE,الآلة الحاسبةclose
MAT/MA106-DVDSales,1,2,Arabic,ara-ARE,PISA 2022
MAT/MA106-DVDSales,1,3,Arabic,ara-ARE,"Server Error
404 - File or directory not found.
The resource you are looking for might have been removed, had its name changed, or is temporarily unavailable."
MAT/MA106-DVDSales,1,4,Arabic,ara-ARE,"مبيعات أقراص الفيديو الرقمية DVD  مقدمة
اقرأ المقدمة. ثم انقر على زر التالي.
مبيعات أقراص الفيديو الرقمية DVD
يُوضّح الرسم البياني أدناه إجمالي عدد أقراص الفيديو الرقمية التي تباع كل عام في المملكة المتحدة منذ عام 2008 وحتى عام 2014.
تمثل القيم على المحور الأفقي عدد السنوات  التي  تأتي  بعد  عام 2008 . ضع المؤشر على النقاط في الرسم البياني لرؤية إحداثيات تلك النقطة.  على سبيل المثال، تشير النقطة  (252.9 ,0) إلى أنه تم بيع 252.9 مليون أسطوانة فيديو رقمي في عام 2008 . وتشير النقطة (234.6 ,1) إلى أنه تم بيع 234.6 مليون قرص فيديو رقمي خلال عام 2009 ...إلخ
مبيعات أقراص الفيديو الرقمية في المملكة المتحدة
عدد أقراص الفيديو الرقمية المُباعة ( بالمليون )
عدد السنوات بعد عام 2008
(‎(0, 252.9
(1‎, 23‎4.6)
(2‎, 21‎0.1)
(‎3, 19‎1.8)
(4‎, 16‎2)
(5‎, 1‎43.4)
(6‎, 12‎4.9)"
MAT/MA106-DVDSales,1,5,Arabic,ara-ARE,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA106-DVDSales,2,1,Arabic,ara-ARE,الآلة الحاسبةclose
MAT/MA106-DVDSales,2,2,Arabic,ara-ARE,PISA 2022
MAT/MA106-DVDSales,2,3,Arabic,ara-ARE,"مبيعات أقراص الفيديو الرقمية DVD
يُوضّح الرسم البياني أدناه إجمالي عدد أقراص الفيديو الرقمية التي تباع كل عام في المملكة المتحدة منذ عام 2008 وحتى عام 2014.
تمثل القيم على المحور الأفقي عدد السنوات  التي  تأتي  بعد  عام 2008 . ضع المؤشر على النقاط في الرسم البياني لرؤية إحداثيات تلك النقطة.  على سبيل المثال، تشير النقطة  (252.9 ,0) إلى أنه تم بيع 252.9 مليون أسطوانة فيديو رقمي في عام 2008 . وتشير النقطة (234.6 ,1) إلى أنه تم بيع 234.6 مليون قرص فيديو رقمي خلال عام 2009 ...إلخ
تمت إضافة خط مستقيم على الرسم البياني لإعطاء نموذج عن نقاط هذه البيانات.
مبيعات أقراص الفيديو الرقمية في المملكة المتحدة
عدد أقراص الفيديو الرقمية المُباعة ( بالمليون )
عدد السنوات بعد عام 2008
(‎(0, 252.9
(1‎, 23‎4.6)
(2‎, 21‎0.1)
(‎3, 19‎1.8)
(4‎, 16‎2)
(5‎, 1‎43.4)
(6‎, 12‎4.9)"
MAT/MA106-DVDSales,2,4,Arabic,ara-ARE,"مبيعات أقراص الفيديو الرقمية DVD  سؤال 1 / 3
ارجع إلى ""مبيعات أقراص الفيديو الرقمية"" على الجانب الأيسر. انقر على الخيارات في الجدول للإجابة عن السؤال.
هل العبارات الواردة في الجدول أدناه مدعومة بالمعلومات الموضّحة في الرسم؟ انقر إما على نعم  أو لا  لكل عبارة.
العبارة
نعم
لا
انخفاض عدد أقراص الفيديو الرقمية المُباعة حوالي  %50  من عام 2008 حتى عام 2014.
انخفاض عدد أقراص الفيديو الرقمية المُباعة بنفس الكمية في كل سنة منذ عام 2008 وحتى عام 2014.
ميل الخط هو متوسط الانخفاض السنوي في مبيعات أقراص الفيديو الرقمية منذ عام 2008  وحتى عام 2014."
MAT/MA106-DVDSales,2,5,Arabic,ara-ARE,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA106-DVDSales,3,1,Arabic,ara-ARE,الآلة الحاسبةclose
MAT/MA106-DVDSales,3,2,Arabic,ara-ARE,PISA 2022
MAT/MA106-DVDSales,3,3,Arabic,ara-ARE,"مبيعات أقراص الفيديو الرقمية DVD
يُوضّح الرسم البياني أدناه إجمالي عدد أقراص الفيديو الرقمية التي تباع كل عام في المملكة المتحدة منذ عام 2008 وحتى عام 2014.
تمثل القيم على المحور الأفقي عدد السنوات  التي  تأتي  بعد  عام 2008 . ضع المؤشر على النقاط في الرسم البياني لرؤية إحداثيات تلك النقطة.  على سبيل المثال، تشير النقطة  (252.9 ,0) إلى أنه تم بيع 252.9 مليون أسطوانة فيديو رقمي في عام 2008 . وتشير النقطة (234.6 ,1) إلى أنه تم بيع 234.6 مليون قرص فيديو رقمي خلال عام 2009 ...إلخ
تمت إضافة خط مستقيم على الرسم البياني لإعطاء نموذج عن نقاط هذه البيانات.
مبيعات أقراص الفيديو الرقمية في المملكة المتحدة
عدد أقراص الفيديو الرقمية المُباعة ( بالمليون )
عدد السنوات بعد عام 2008
(‎(0, 252.9
(1‎, 23‎4.6)
(2‎, 21‎0.1)
(‎3, 19‎1.8)
(4‎, 16‎2)
(5‎, 1‎43.4)
(6‎, 12‎4.9)"
MAT/MA106-DVDSales,3,4,Arabic,ara-ARE,"مبيعات أقراص الفيديو الرقمية DVD  سؤال 2 / 3
ارجع إلى ""مبيعات أقراص الفيديو الرقمية"" على الجانب الأيسر. اطبع إجابتك عن السؤال باستخدام مفاتيح الأرقام.
معادلة الخط المستقيم هي  d = 254 – 22n  ، حيث إنّ  d  يمثّل عدد أقراص الفيديو الرقمية المُباعة (بالملايين)، كما تمثّل  n  عدد السنوات بعد عام  2008.
في حالة استمرار المبيعات في هذا الاتجاه، في أي عام سيكون عدد أقراص الفيديو الرقمية المُباعة أقل من  1  مليون حسب النموذج؟
الإجابة:"
MAT/MA106-DVDSales,3,5,Arabic,ara-ARE,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA106-DVDSales,1,1,Azerbaijani / Azeri,aze-QAZ,Kalkulyatorclose
MAT/MA106-DVDSales,1,2,Azerbaijani / Azeri,aze-QAZ,PISA 2022
MAT/MA106-DVDSales,1,3,Azerbaijani / Azeri,aze-QAZ,"Server Error
404 - File or directory not found.
The resource you are looking for might have been removed, had its name changed, or is temporarily unavailable."
MAT/MA106-DVDSales,1,4,Azerbaijani / Azeri,aze-QAZ,"DVD Satışları  Giriş
Girişi oxuyun. Sonra NÖVBƏTİ oxunu klikləyin.
DVD SATIŞLARI
Aşağıdakı qrafikdə 2008-ci ildən 2014-cü ilə qədər Birləşmiş Krallıqda hər il satılan DVD-lərin ümumi sayı  göstərilmişdir.
Üfuqi oxun üzərindəki rəqəmlər 2008-ci ildən sonrakı illərin sayını göstərir. Qrafikdəki hər hansı nöqtənin koordinatlarını görmək üçün kursoru həmin nöqtələrin üzərinə gətirin. Məsələn, bu nöqtə (0; 252,9) göstərir ki, 2008-ci ildə 252,9 milyon DVD satılıb. Bu nöqtə (1; 234,6) göstərir ki, 2009-cu ildə 234,6 milyon DVD satışı olub  və s.
Birləşmiş Krallıqda DVD Satışları
Satılmış DVD-lərin Sayı(Milyonla)
2008-ci ildən sonrakı illərin sayı
(0; 252,9)
(1; 234,6)
(2; 210,1)
(3; 191,8)
(4; 162)
(5; 143,4)
(6; 124,9)"
MAT/MA106-DVDSales,1,5,Azerbaijani / Azeri,aze-QAZ,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA106-DVDSales,2,1,Azerbaijani / Azeri,aze-QAZ,Kalkulyatorclose
MAT/MA106-DVDSales,2,2,Azerbaijani / Azeri,aze-QAZ,PISA 2022
MAT/MA106-DVDSales,2,3,Azerbaijani / Azeri,aze-QAZ,"DVD SATIŞLARI
Aşağıdakı qrafikdə 2008-ci ildən 2014-cü ilə qədər Birləşmiş Krallıqda hər il satılan DVD-lərin ümumi sayı  göstərilmişdir.
Üfuqi oxun üzərindəki rəqəmlər 2008-ci ildən sonrakı illərin sayını göstərir. Qrafikdəki hər hansı nöqtənin koordinatlarını görmək üçün kursoru həmin nöqtələrin üzərinə gətirin. Məsələn, bu nöqtə (0; 252,9) göstərir ki, 2008-ci ildə 252,9 milyon DVD satılıb. Bu nöqtə (1; 234,6) göstərir ki, 2009-cu ildə 234,6 milyon DVD satışı olub  və s.
Bu məlumat nöqtələrini modelləşdirmək üçün qrafikə xətt əlavə olunub.
Birləşmiş Krallıqda DVD Satışları
Satılmış DVD-lərin Sayı(Milyonla)
2008-ci ildən sonrakı illərin sayı
(0; 252,9)
(1; 234,6)
(2; 210,1)
(3; 191,8)
(4; 162)
(5; 143,4)
(6; 124,9)"
MAT/MA106-DVDSales,2,4,Azerbaijani / Azeri,aze-QAZ,"DVD Satışları  Sual 1 / 3
Sağdakı ""DVD Satışları""-na istinad edin.  Suala cavab vermək üçün cədvəldəki seçimləri klikləyin.
Qrafikdə göstərilən məlumatlar aşağıdakı cədvəldə verilmiş fikirləri dəstəkləyirmi? Hər bir fikir üçün Bəli və ya Xeyr cavabını klikləyin.
Fikir
Bəli
Xeyr
Satılmış DVD-lərin sayı 2008-ci ildən 2014-cü ilə qədər təxminən 50% azalıb.
Satılmış DVD-lərin sayı 2008-ci ildən 2014-cü ilə qədər hər il eyni miqdarda azalıb.
Xəttin əyriliyi 2008-ci ildən 2014-cü ilə qədər satılmış DVD-lərin orta illik azalmasını göstərir."
MAT/MA106-DVDSales,2,5,Azerbaijani / Azeri,aze-QAZ,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA106-DVDSales,3,1,Azerbaijani / Azeri,aze-QAZ,Kalkulyatorclose
MAT/MA106-DVDSales,3,2,Azerbaijani / Azeri,aze-QAZ,PISA 2022
MAT/MA106-DVDSales,3,3,Azerbaijani / Azeri,aze-QAZ,"DVD SATIŞLARI
Aşağıdakı qrafikdə 2008-ci ildən 2014-cü ilə qədər Birləşmiş Krallıqda hər il satılan DVD-lərin ümumi sayı  göstərilmişdir.
Üfuqi oxun üzərindəki rəqəmlər 2008-ci ildən sonrakı illərin sayını göstərir. Qrafikdəki hər hansı nöqtənin koordinatlarını görmək üçün kursoru həmin nöqtələrin üzərinə gətirin. Məsələn, bu nöqtə (0; 252,9) göstərir ki, 2008-ci ildə 252,9 milyon DVD satılıb. Bu nöqtə (1; 234,6) göstərir ki, 2009-cu ildə 234,6 milyon DVD satışı olub  və s.
Bu məlumat nöqtələrini modelləşdirmək üçün qrafikə xətt əlavə olunub.
Birləşmiş Krallıqda DVD Satışları
Satılmış DVD-lərin Sayı(Milyonla)
2008-ci ildən sonrakı illərin sayı
(0; 252,9)
(1; 234,6)
(2; 210,1)
(3; 191,8)
(4; 162)
(5; 143,4)
(6; 124,9)"
MAT/MA106-DVDSales,3,4,Azerbaijani / Azeri,aze-QAZ,"DVD Satışları  Sual 2 / 3
Sağdakı ""DVD Satışları""-na istinad edin.  Rəqəm düymələrindən istifadə edərək sualın cavabını yazın.
Xəttin tənliyi budur:d = 254 – 22n, burada d satılmış DVD-lərin sayı (milyonla) və n 2008-ci ildən sonrakı illərin sayıdır.
Əgər bu satış tendensiyası davam edərsə, yuxarıdakı bərabərliyə əsasən hansı ildə satılan DVD-lərin sayı 1 milyondan az olacaq?
Cavab:"
MAT/MA106-DVDSales,3,5,Azerbaijani / Azeri,aze-QAZ,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA106-DVDSales,1,1,Basque,eus-ESP,Kalkulagailuaclose
MAT/MA106-DVDSales,1,2,Basque,eus-ESP,PISA
MAT/MA106-DVDSales,1,3,Basque,eus-ESP,"DVD salmentak  Sarrera
Irakurri sarrera. Ondoren, egin klik HURRENGOA gezian.
DVD SALMENTA
Beheko grafikoan, Erresuma Batuan 2008tik 2014ra urte bakoitzean saldutako DVD-en kopurua ikus daiteke.
Ardatz horizontaleko balioek urteen kopurua adierazten dute, 2008 urtetik aurrera. Jarri kurtsorea grafikoko puntuen gainean, puntu bakoitzaren koordenatuak ikusteko. Adibidez, (0,  252,9) puntuak adierazten du 252,9 milioi DVD saldu zirela 2008an. Aldi berean, (1,  234,6) puntuak adierazten du 234,6 milioi DVD saldu zirela 2009an, eta abar.
DVD salmentak Erresuma Batuan
Saldutako DVD-en kopurua(milioi)
Urteen kopurua 2008tik aurrera
(0, 252,9)
(1, 234,6)
(2, 210,1)
(3, 191,8)
(4, 162)
(5, 143,4)
(6, 124,9)"
MAT/MA106-DVDSales,1,4,Basque,eus-ESP,"Server Error
404 - File or directory not found.
The resource you are looking for might have been removed, had its name changed, or is temporarily unavailable."
MAT/MA106-DVDSales,1,5,Basque,eus-ESP,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA106-DVDSales,2,1,Basque,eus-ESP,Kalkulagailuaclose
MAT/MA106-DVDSales,2,2,Basque,eus-ESP,PISA
MAT/MA106-DVDSales,2,3,Basque,eus-ESP,"DVD salmentak  Galdera 1 / 3
Begiratu ""DVD salmenta"" egoerari eskuinean. Egin klik taulako aukeretan, galderari erantzuteko.
Beheko taulako adierazpenak badatoz bat grafikoko informazioarekin? Egin klik Bai edo Ez aukeretan, adierazpen bakoitzaren ondoan.
Adierazpena
Bai
Ez
Saldutako DVD-en kopurua % 50 inguru jaitsi zen 2008tik 2014ra.
Saldutako DVD-en kopuruaren jaitsiera bera izan zen urte guztietan, 2008tik 2014ra.
Zuzenaren maldak adierazten du saldutako DVD-en kopuruaren batez besteko urteko beherakada 2008tik 2014ra."
MAT/MA106-DVDSales,2,4,Basque,eus-ESP,"DVD SALMENTA
Beheko grafikoan, Erresuma Batuan 2008tik 2014ra urte bakoitzean saldutako DVD-en kopurua ikus daiteke.
Ardatz horizontaleko balioek urteen kopurua adierazten dute, 2008 urtetik aurrera. Jarri kurtsorea grafikoko puntuen gainean, puntu bakoitzaren koordenatuak ikusteko. Adibidez, (0,  252,9) puntuak adierazten du 252,9 milioi DVD saldu zirela 2008an. Aldi berean, (1,  234,6) puntuak adierazten du 234,6 milioi DVD saldu zirela 2009an, eta abar.
Grafikoari zuzen bat gehitu zaio datu puntu horiek eredu matematiko baten bidez adierazteko.
DVD salmentak Erresuma Batuan
Saldutako DVD-en kopurua(milioi)
Urteen kopurua 2008tik aurrera
(0, 252,9)
(1, 234,6)
(2, 210,1)
(3, 191,8)
(4, 162)
(5, 143,4)
(6, 124,9)"
MAT/MA106-DVDSales,2,5,Basque,eus-ESP,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA106-DVDSales,3,1,Basque,eus-ESP,Kalkulagailuaclose
MAT/MA106-DVDSales,3,2,Basque,eus-ESP,PISA
MAT/MA106-DVDSales,3,3,Basque,eus-ESP,"DVD salmentak  Galdera 2 / 3
Begiratu ""DVD salmenta"" egoerari eskuinean. Zenbaki teklak erabiliz, idatzi galderaren erantzuna.
Hau da zuzenaren ekuazioa: d = 254 – 22n. Ekuazio horretan, d saldutako DVD-en kopurua da (milioitan) eta n urteen kopurua 2008tik aurrera.
Salmenten joera honek berdin jarraitzen badu, zer urtetan izango da saldutako DVD-en kopurua 1 milioi baino txikiagoa?
Erantzuna:"
MAT/MA106-DVDSales,3,4,Basque,eus-ESP,"DVD SALMENTA
Beheko grafikoan, Erresuma Batuan 2008tik 2014ra urte bakoitzean saldutako DVD-en kopurua ikus daiteke.
Ardatz horizontaleko balioek urteen kopurua adierazten dute, 2008 urtetik aurrera. Jarri kurtsorea grafikoko puntuen gainean, puntu bakoitzaren koordenatuak ikusteko. Adibidez, (0,  252,9) puntuak adierazten du 252,9 milioi DVD saldu zirela 2008an. Aldi berean, (1,  234,6) puntuak adierazten du 234,6 milioi DVD saldu zirela 2009an, eta abar.
Grafikoari zuzen bat gehitu zaio datu puntu horiek eredu matematiko baten bidez adierazteko.
DVD salmentak Erresuma Batuan
Saldutako DVD-en kopurua(milioi)
Urteen kopurua 2008tik aurrera
(0, 252,9)
(1, 234,6)
(2, 210,1)
(3, 191,8)
(4, 162)
(5, 143,4)
(6, 124,9)"
MAT/MA106-DVDSales,3,5,Basque,eus-ESP,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
.
+/-
="
MAT/MA106-DVDSales,1,1,Bokmål,nob-NOR,Kalkulatorclose
MAT/MA106-DVDSales,1,2,Bokmål,nob-NOR,PISA
MAT/MA106-DVDSales,1,3,Bokmål,nob-NOR,"Server Error
404 - File or directory not found.
The resource you are looking for might have been removed, had its name changed, or is temporarily unavailable."
MAT/MA106-DVDSales,1,4,Bokmål,nob-NOR,"DVD-salg  Innledning
Les innledningen. Klikk deretter på NESTE-pilen.
DVD-salg
Figuren nedenfor viser det totale antallet DVD-er som ble solgt i Storbritannia hvert år fra 2008 til 2014.
Verdiene langs den horisontale aksen representerer antall år etter 2008. Hold musepekeren over punktene i figuren for å se koordinatene til hvert punkt. For eksempel viser punktet (0, 252,9) at det ble solgt 252,9 millioner DVD-er i 2008. Punktet (1, 234,6) viser at det ble solgt 234,6 millioner DVD-er i 2009 osv.
DVD-salg i Storbritannia
Antall solgte DVD-er(i millioner)
Antall år etter 2008
(0, 252,9)
(1, 234,6)
(2, 210,1)
(3, 191,8)
(4, 162)
(5, 143,4)
(6, 124,9)"
MAT/MA106-DVDSales,1,5,Bokmål,nob-NOR,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA106-DVDSales,2,1,Bokmål,nob-NOR,Kalkulatorclose
MAT/MA106-DVDSales,2,2,Bokmål,nob-NOR,PISA
MAT/MA106-DVDSales,2,3,Bokmål,nob-NOR,"DVD-salg
Figuren nedenfor viser det totale antallet DVD-er som ble solgt i Storbritannia hvert år fra 2008 til 2014.
Verdiene langs den horisontale aksen representerer antall år etter 2008. Hold musepekeren over punktene i figuren for å se koordinatene til hvert punkt. For eksempel viser punktet (0, 252,9) at det ble solgt 252,9 millioner DVD-er i 2008. Punktet (1, 234,6) viser at det ble solgt 234,6 millioner DVD-er i 2009 osv.
En linje er lagt til i figuren for å lage en modell basert på disse punktene.
DVD-salg i Storbritannia
Antall solgte DVD-er(i millioner)
Antall år etter 2008
(0, 252,9)
(1, 234,6)
(2, 210,1)
(3, 191,8)
(4, 162)
(5, 143,4)
(6, 124,9)"
MAT/MA106-DVDSales,2,4,Bokmål,nob-NOR,"DVD-salg  Spørsmål 1 / 3
Les ""DVD-salg"" til høyre. Svar på spørsmålet ved å klikke på alternativene i tabellen.
Støttes påstandene i tabellen nedenfor av informasjonen i figuren? Klikk på enten Ja eller  Nei for hver av påstandene.
Påstand
Ja
Nei
Antallet solgte DVD-er gikk ned med omtrent 50 % fra 2008 til 2014.
Antallet solgte DVD-er gikk ned med det samme antallet hvert år fra 2008 til 2014.
Stigningstallet til linja er den gjennomsnittlige årlige nedgangen i solgte DVD-er fra 2008 til 2014."
MAT/MA106-DVDSales,2,5,Bokmål,nob-NOR,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA106-DVDSales,3,1,Bokmål,nob-NOR,Kalkulatorclose
MAT/MA106-DVDSales,3,2,Bokmål,nob-NOR,PISA
MAT/MA106-DVDSales,3,3,Bokmål,nob-NOR,"DVD-salg
Figuren nedenfor viser det totale antallet DVD-er som ble solgt i Storbritannia hvert år fra 2008 til 2014.
Verdiene langs den horisontale aksen representerer antall år etter 2008. Hold musepekeren over punktene i figuren for å se koordinatene til hvert punkt. For eksempel viser punktet (0, 252,9) at det ble solgt 252,9 millioner DVD-er i 2008. Punktet (1, 234,6) viser at det ble solgt 234,6 millioner DVD-er i 2009 osv.
En linje er lagt til i figuren for å lage en modell basert på disse punktene.
DVD-salg i Storbritannia
Antall solgte DVD-er(i millioner)
Antall år etter 2008
(0, 252,9)
(1, 234,6)
(2, 210,1)
(3, 191,8)
(4, 162)
(5, 143,4)
(6, 124,9)"
MAT/MA106-DVDSales,3,4,Bokmål,nob-NOR,"DVD-salg  Spørsmål 2 / 3
Les ""DVD-salg"" til høyre. Bruk talltastene når du skriver svaret ditt på spørsmålet.
Likningen for linja er d = 254 - 22n, hvor d er antall solgte DVD-er (i millioner), og n er antall år etter 2008.
Hvis denne salgstrenden fortsetter, i hvilket år vil antallet solgte DVD-er bli mindre enn 1 million ifølge modellen?
Svar:"
MAT/MA106-DVDSales,3,5,Bokmål,nob-NOR,"C
(
)
x2
yx
√x
1/x
π
÷
7
8
9
x
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA106-DVDSales,1,1,Bosnian,bos-BIH,Digitronclose
MAT/MA106-DVDSales,1,2,Bosnian,bos-BIH,PISA 2022
MAT/MA106-DVDSales,1,3,Bosnian,bos-BIH,"Server Error
404 - File or directory not found.
The resource you are looking for might have been removed, had its name changed, or is temporarily unavailable."
MAT/MA106-DVDSales,1,4,Bosnian,bos-BIH,"Prodaja DVD-a   Uvod
Pročitaj uvod. Zatim klikni na strelicu SLJEDEĆE.
PRODAJA DVD-A
Ukupan broj DVD-a prodatih u Ujedinjenom Kraljevstvu svake godine od 2008. do 2014. godine prikazan je na grafikonu ispod.
Vrijednosti na horizontalnoj osi predstavljaju broj godina  nakon 2008. godine. Postavi kursor preko tački na grafikonu da vidiš koordinate određene tačke.  Na primjer, tačka (0; 252,9) pokazuje da je 2008. godine prodato 252,9 miliona DVD-a.  Tačka (1; 234,6) pokazuje da je tokom 2009. godine prodato 234,6 miliona DVD-a, itd.
Prodaja DVD-a u Ujedinjenom Kraljevstvu
Broj prodatih DVD-a  (u milionima)
Broj godina nakon 2008. godine
(0; 252,9)
(1; 234,6)
(2; 210,1)
(3; 191,8)
(4; 162)
(5; 143,4)
(6; 124,9)"
MAT/MA106-DVDSales,1,5,Bosnian,bos-BIH,"C
(
)
x2
yx
√x
1/x
π
:
7
8
9
·
4
5
6
–
1
2
3
+
0
,
+/-
="
MAT/MA106-DVDSales,2,1,Bosnian,bos-BIH,Digitronclose
MAT/MA106-DVDSales,2,2,Bosnian,bos-BIH,PISA 2022
